Profit Ratio,City,Customer ID,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Postal Code,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Quantity ordered new,Region (group),Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State or Province,Unit Price
-14.121925306,Kingsport,151,Geoffrey Zhu,Small Business,0.08,1,2012-10-04,89530,Medium,37664,0.38,Office Supplies,Small Box,Xerox 191,Paper,-877.254,3,East & South,South,19519,62.12,2012-10-06,Express Air,5.86,Tennessee,19.98
-31.403272727,Knoxville,152,Kent Kerr,Consumer,0.09,1,2010-01-15,89520,Critical,37918,0.56,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,-172.718,2,East & South,South,21103,5.5,2010-01-16,Regular Air,0.7,Tennessee,2.88
-0.060918783,Knoxville,152,Kent Kerr,Home Office,0.01,1,2010-04-19,89522,Low,37918,0.74,Furniture,Medium Box,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Office Furnishings,-40.684,8,East & South,South,22243,667.84,2010-04-26,Regular Air,48.2,Tennessee,79.52
0.334873216,Knoxville,152,Kent Kerr,Consumer,0.01,1,2010-09-29,89524,High,37918,0.6,Technology,Small Box,StarTAC Analog,Telephones and Communication,97.86,5,East & South,South,21767,292.23,2010-10-01,Regular Air,8.99,Tennessee,65.99
0.466293880,Knoxville,152,Kent Kerr,Small Business,0.1,1,2010-12-18,89525,Low,37918,0.7,Technology,Small Box,Microsoft Natural Keyboard Elite,Computer Peripherals,360.24,21,East & South,South,22470,772.56,2010-12-22,Regular Air,4,Tennessee,39.98
0.035010765,Knoxville,152,Kent Kerr,Home Office,0.06,1,2012-02-01,89526,Medium,37918,0.56,Technology,Small Box,T60,Telephones and Communication,34.8,12,East & South,South,21389,993.98,2012-02-02,Regular Air,4.9,Tennessee,95.99
-0.569036383,Knoxville,152,Kent Kerr,Home Office,0.05,1,2013-03-21,89532,Low,37918,0.64,Technology,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,-149.52,6,East & South,South,22431,262.76,2013-03-25,Express Air,4,Tennessee,43.22
-0.002963146,Knoxville,152,Kent Kerr,Home Office,0,1,2013-03-21,89532,Low,37918,0.56,Technology,Small Box,i470,Telephones and Communication,-3.122,6,East & South,South,22432,1053.61,2013-03-30,Express Air,5.26,Tennessee,205.99
0.423034424,La Vergne,153,Glenda Rosen,Consumer,0.03,1,2012-04-23,89527,Medium,37086,0.39,Office Supplies,Small Box,Strathmore Photo Mount Cards,Paper,39.816,13,East & South,South,23318,94.12,2012-04-25,Regular Air,6.18,Tennessee,6.78
0.254117063,La Vergne,153,Glenda Rosen,Small Business,0.1,1,2012-10-13,89531,Critical,37086,0.36,Office Supplies,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Paper,30.738,13,East & South,South,24039,120.96,2012-10-15,Regular Air,2.27,Tennessee,10.14
-0.101627061,La Vergne,153,Glenda Rosen,Consumer,0.03,1,2013-07-17,89533,Critical,37086,0.58,Office Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Pens & Art Supplies,-19.2878,16,East & South,South,24436,189.79,2013-07-19,Express Air,7.95,Tennessee,11.66
-136.998305085,La Vergne,153,Glenda Rosen,Small Business,0.07,1,2013-10-30,89535,High,37086,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,-969.948,2,East & South,South,24162,7.08,2013-10-30,Regular Air,1.35,Tennessee,3.29
0.625879323,La Vergne,153,Glenda Rosen,Small Business,0,1,2013-10-30,89535,High,37086,0.56,Office Supplies,Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,"Scissors, Rulers and Trimmers",213.888,20,East & South,South,24163,341.74,2013-10-31,Express Air,7.42,Tennessee,15.73
-4.825070310,La Vergne,153,Glenda Rosen,Small Business,0.06,1,2013-10-30,89535,High,37086,0.57,Office Supplies,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,-847.5236,5,East & South,South,24164,175.65,2013-11-01,Regular Air,8.22,Tennessee,34.76
0.079758582,Lebanon,154,Marion Jordan,Small Business,0.1,1,2012-09-04,89529,Not Specified,37087,0.58,Office Supplies,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,Storage & Organization,300.906,10,East & South,South,25542,3772.71,2012-09-06,Regular Air,19.99,Tennessee,419.19
-4.695969125,Lebanon,154,Marion Jordan,Home Office,0.01,1,2013-08-28,89534,High,37087,0.38,Office Supplies,Small Box,Xerox 191,Paper,-2299.71,23,East & South,South,25394,489.72,2013-08-30,Regular Air,5.86,Tennessee,19.98
0.679833917,Fort Collins,156,Diana Xu,Corporate,0.01,1,2010-05-14,87671,Critical,80525,0.56,Technology,Small Box,T60,Telephones and Communication,713.88,13,West,West,22329,1050.08,2010-05-15,Regular Air,4.9,Colorado,95.99
-0.551153164,Fort Collins,156,Diana Xu,Corporate,0.03,1,2010-07-25,87672,High,80525,0.59,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,-18.64,3,West,West,20324,33.82,2010-07-26,Regular Air,4.5,Colorado,10.89
0.106453349,Fort Collins,156,Diana Xu,Corporate,0.06,1,2011-07-14,87673,High,80525,0.38,Office Supplies,Small Box,"GBC White Gloss Covers, Plain Front",Binders and Binder Accessories,8.8995,6,West,West,18351,83.6,2011-07-17,Regular Air,6.46,Colorado,14.48
0.69,Fort Collins,156,Diana Xu,Corporate,0.01,1,2011-07-14,87673,High,80525,0.35,Technology,Small Pack,Accessory31,Telephones and Communication,150.6684,7,West,West,18352,218.36,2011-07-16,Regular Air,0.99,Colorado,35.99
0.69,Fort Collins,156,Diana Xu,Corporate,0.03,1,2013-02-02,87675,Low,80525,0.4,Office Supplies,Small Box,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,716.7996,6,West,West,22567,1038.84,2013-02-07,Regular Air,19.99,Colorado,165.98
-1.020478469,Fountain,157,Terry Benson,Corporate,0.1,1,2013-01-21,87674,Low,80817,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,-8.5312,1,West,West,26219,8.36,2013-01-28,Regular Air,2.87,Colorado,8.01
-0.909254808,Fountain,157,Terry Benson,Corporate,0.01,1,2013-02-02,87675,Low,80817,0.42,Office Supplies,Wrap Bag,Sanford Pocket Accent® Highlighters,Pens & Art Supplies,-15.13,10,West,West,22568,16.64,2013-02-07,Regular Air,1.29,Colorado,1.6
-0.690975789,Oak Forest,159,Gail Welch,Consumer,0.08,1,2011-06-04,89372,Low,60452,0.59,Office Supplies,Small Box,Crate-A-Files™,Storage & Organization,-113.016,15,Central,Central,18956,163.56,2011-06-08,Express Air,7.46,Illinois,10.9
0.69,Oak Forest,159,Gail Welch,Consumer,0,1,2011-11-25,89373,Medium,60452,0.55,Office Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,394.8111,24,Central,Central,25404,572.19,2011-11-27,Regular Air,2.87,Illinois,21.98
0.494332846,Oak Forest,159,Gail Welch,Consumer,0.09,1,2013-09-08,89374,Medium,60452,0.38,Office Supplies,Small Box,Avery 485,Labels,23.6736,4,Central,Central,26282,47.89,2013-09-08,Regular Air,0.5,Illinois,12.53
0.069674402,Oak Forest,159,Gail Welch,Consumer,0.03,1,2013-09-08,89374,Medium,60452,0.56,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,8.046,19,Central,Central,26283,115.48,2013-09-09,Regular Air,2.27,Illinois,5.85
0.295523139,Saginaw,161,Edgar Oakley,Small Business,0.09,1,2013-05-26,89967,Medium,76131,0.49,Technology,Small Pack,Hewlett-Packard 4.7GB DVD+R Discs,Computer Peripherals,23.5,10,Central,Central,26252,79.52,2013-05-27,Regular Air,1.99,Texas,8.5
0.69,Saginaw,161,Edgar Oakley,Small Business,0.02,1,2013-05-26,89967,Medium,76131,0.43,Furniture,Wrap Bag,Document Clip Frames,Office Furnishings,59.9817,10,Central,Central,26253,86.93,2013-05-27,Regular Air,0.96,Texas,8.34
0.69,Saginaw,161,Edgar Oakley,Small Business,0.02,1,2013-05-26,89967,Medium,76131,0.38,Office Supplies,Small Box,Xerox 1891,Paper,358.4412,10,Central,Central,26254,519.48,2013-05-28,Regular Air,5.81,Texas,48.91
0.69,Redmond,162,Erin Erickson,Home Office,0.09,1,2013-01-16,89965,Low,98052,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,683.6727,9,West,West,19313,990.83,2013-01-20,Regular Air,9.07,Washington,120.98
0.140353315,Redmond,162,Erin Erickson,Home Office,0.04,1,2013-05-29,89968,Low,98052,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,80.8,6,West,West,22102,575.69,2013-05-29,Express Air,39.61,Washington,92.23
0.356892011,Redmond,162,Erin Erickson,Home Office,0.04,1,2013-05-29,89968,Low,98052,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,8.13,8,West,West,22103,22.78,2013-05-29,Regular Air,0.7,Washington,2.88
0.056929594,Redmond,162,Erin Erickson,Home Office,0.05,1,2013-11-21,89969,Critical,98052,0.75,Furniture,Jumbo Box,Bevis Boat-Shaped Conference Table,Tables,343.39248,24,West,West,21170,6031.88,2013-11-23,Delivery Truck,62.74,Washington,262.11
0.532980855,Renton,163,Jeff Bunn,Home Office,0.01,1,2011-11-04,89963,Critical,98059,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,95.766,30,West,West,22531,179.68,2011-11-06,Regular Air,1.2,Washington,5.84
-0.078419549,Renton,163,Jeff Bunn,Home Office,0.02,1,2013-05-29,89968,Low,98059,0.58,Technology,Small Box,Talkabout T8097,Telephones and Communication,-54.362,4,West,West,22104,693.22,2013-05-31,Regular Air,8.99,Washington,205.99
-0.155684439,Richland,164,Robin Kramer Vaughn,Home Office,0.05,1,2010-07-02,89961,Medium,99352,0.62,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-111.4,7,West,West,26102,715.55,2010-07-04,Delivery Truck,35.84,Washington,100.98
-1.688143765,Richland,164,Robin Kramer Vaughn,Home Office,0.02,1,2010-07-02,89961,Medium,99352,0.38,Office Supplies,Small Box,Xerox 1952,Paper,-77.03,9,West,West,26103,45.63,2010-07-03,Regular Air,5.49,Washington,4.98
-1.914087683,Richland,164,Robin Kramer Vaughn,Home Office,0.05,1,2011-10-02,89962,High,99352,0.37,Office Supplies,Small Box,Xerox 1996,Paper,-275.0544,22,West,West,23005,143.7,2011-10-04,Regular Air,9.17,Washington,6.48
-1.585923754,Richland,164,Robin Kramer Vaughn,Small Business,0.06,1,2012-06-29,89964,Critical,99352,0.56,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,-37.856,7,West,West,24288,23.87,2012-06-29,Regular Air,3.97,Washington,3.28
-0.412978554,Richland,164,Robin Kramer Vaughn,Home Office,0.03,1,2013-03-08,89966,Not Specified,99352,0.65,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,-519.94,8,West,West,24945,1259,2013-03-09,Delivery Truck,66.27,Washington,150.98
0.015497552,Lebanon,166,Vicki Hauser,Consumer,0.08,1,2010-01-11,89426,Low,37087,0.56,Technology,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,Office Machines,28.5141,5,East & South,South,21040,1839.91,2010-01-18,Delivery Truck,12.06,Tennessee,399.98
8.064232258,Lebanon,166,Vicki Hauser,Consumer,0.1,1,2011-09-26,89428,Medium,37087,0.36,Office Supplies,Small Box,Avery 504,Labels,374.9868,17,East & South,South,20580,46.5,2011-09-27,Regular Air,0.5,Tennessee,2.88
-0.095881350,Lebanon,166,Vicki Hauser,Consumer,0,1,2012-02-13,89429,Medium,37087,0.58,Technology,Small Box,8260,Telephones and Communication,-46.676,8,East & South,South,18994,486.81,2012-02-15,Regular Air,8.99,Tennessee,65.99
-3.160103174,Lebanon,166,Vicki Hauser,Consumer,0.02,1,2012-02-13,89429,Medium,37087,0.37,Technology,Wrap Bag,Accessory21,Telephones and Communication,-281.7864,5,East & South,South,18995,89.17,2012-02-15,Regular Air,0.99,Tennessee,20.99
0.021990394,Maryville,167,Carla Braun,Consumer,0.09,1,2011-06-23,89427,High,37804,0.4,Office Supplies,Small Box,Catalog Binders with Expanding Posts,Binders and Binder Accessories,12.774,9,East & South,South,23700,580.89,2011-06-25,Regular Air,19.99,Tennessee,67.28
-0.231121297,Maryville,167,Carla Braun,Consumer,0.1,1,2011-06-23,89427,High,37804,,Office Supplies,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",Storage & Organization,-66.556,7,East & South,South,23701,287.97,2011-06-24,Regular Air,6.22,Tennessee,42.76
-0.283363269,Maryville,167,Carla Braun,Consumer,0.04,1,2012-12-17,89430,Not Specified,37804,0.36,Office Supplies,Small Box,Avery 493,Labels,-25.242,18,East & South,South,24702,89.08,2012-12-18,Regular Air,0.5,Tennessee,4.91
2.145724851,Baton Rouge,169,Janice Cole,Corporate,0.08,1,2010-01-03,87463,Low,70802,0.66,Technology,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,280.27458,3,East & South,South,19315,130.62,2010-01-05,Regular Air,16.71,Louisiana,43.22
-0.016187719,Baton Rouge,169,Janice Cole,Corporate,0.05,1,2010-01-03,87463,Low,70802,0.37,Technology,Large Box,Polycom ViaVideo™ Desktop Video Communications Unit,Office Machines,-112.4263,12,East & South,South,19316,6945.16,2010-01-10,Regular Air,24.49,Louisiana,574.74
0.805559147,Baton Rouge,169,Janice Cole,Corporate,0.04,1,2010-01-03,87463,Low,70802,0.36,Office Supplies,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Paper,24.924,3,East & South,South,19317,30.94,2010-01-07,Regular Air,2.27,Louisiana,10.14
0.007093680,Baton Rouge,169,Janice Cole,Corporate,0.04,1,2013-01-12,87467,Critical,70802,0.56,Furniture,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,13.044,6,East & South,South,20953,1838.82,2013-01-14,Delivery Truck,64.73,Louisiana,300.98
-0.083901293,Baton Rouge,169,Janice Cole,Corporate,0.08,1,2013-01-12,87467,Critical,70802,0.51,Technology,Small Box,Logitech Cordless Access Keyboard,Computer Peripherals,-7.14,3,East & South,South,20954,85.1,2013-01-14,Regular Air,5.5,Louisiana,29.99
0.455043103,Baton Rouge,169,Janice Cole,Corporate,0.09,1,2013-08-08,87468,Medium,70802,0.6,Office Supplies,Small Box,Filing/Storage Totes and Swivel Casters,Storage & Organization,6.3342,1,East & South,South,19886,13.92,2013-08-08,Regular Air,9.45,Louisiana,9.71
0.548388959,Westbrook,170,Christopher Carlton,Corporate,0.01,1,2011-03-16,87465,High,04092,0.36,Office Supplies,Small Box,Xerox 1893,Paper,94.97,4,East & South,East,18302,173.18,2011-03-18,Regular Air,17.48,Maine,40.99
-0.850730994,Fort Lee,171,Christina Matthews,Corporate,0.05,1,2010-04-13,87464,Critical,07024,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-2.9095,1,East & South,East,19314,3.42,2010-04-15,Regular Air,1.49,New Jersey,1.88
-3.145528253,Gainesville,172,Norman Sawyer,Corporate,0.04,1,2011-07-14,87466,Critical,76240,0.79,Technology,Small Pack,"Imation 3.5 IBM Diskettes, 10/Box",Computer Peripherals,-380.2,14,Central,Central,23336,120.87,2011-07-16,Regular Air,8.99,Texas,8.46
-3.714427703,Gainesville,172,Norman Sawyer,Corporate,0,1,2013-01-12,87467,Critical,76240,0.36,Office Supplies,Small Box,Xerox 1922,Paper,-140.5168,7,Central,Central,20955,37.83,2013-01-15,Regular Air,7.44,Texas,4.98
-1.254970352,Saginaw,174,Amanda Huang,Corporate,0,1,2011-07-17,90650,Critical,76131,0.55,Office Supplies,Small Pack,Acme Kleencut® Forged Steel Scissors,"Scissors, Rulers and Trimmers",-71.96,9,Central,Central,23552,57.34,2011-07-18,Express Air,5.3,Texas,5.74
0.465565979,Saginaw,174,Amanda Huang,Corporate,0,1,2011-08-11,90651,High,76131,0.52,Office Supplies,Wrap Bag,*Staples* Highlighting Markers,Pens & Art Supplies,7.4444,3,Central,Central,19935,15.99,2011-08-11,Regular Air,0.71,Texas,4.84
-0.453218955,Seatac,175,Angela Bernstein,Corporate,0.09,1,2011-04-20,90649,High,98158,0.62,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-220.84,5,West,West,26018,487.27,2011-04-22,Delivery Truck,35.84,Washington,100.98
-0.736222061,Seatac,175,Angela Bernstein,Corporate,0.07,1,2013-04-20,90652,High,98158,0.38,Office Supplies,Small Box,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-111.3315,7,West,West,26017,151.22,2013-04-20,Regular Air,15.1,Washington,22.38
-1.564826701,Corpus Christi,177,Brent Walters,Small Business,0.08,1,2011-03-09,90827,Critical,78415,0.37,Office Supplies,Small Box,Xerox 23,Paper,-12.19,1,Central,Central,24126,7.79,2011-03-12,Regular Air,5.14,Texas,6.48
0.049368542,Corpus Christi,177,Brent Walters,Small Business,0.04,1,2011-03-09,90827,Critical,78415,0.59,Office Supplies,Small Pack,Acme® Elite Stainless Steel Scissors,"Scissors, Rulers and Trimmers",1.72,4,Central,Central,24127,34.84,2011-03-10,Express Air,2.64,Texas,8.34
-1.381033771,Corpus Christi,177,Brent Walters,Small Business,0.01,1,2011-03-09,90827,Critical,78415,0.8,Office Supplies,Large Box,Space Solutions Commercial Steel Shelving,Storage & Organization,-468.64,5,Central,Central,24128,339.34,2011-03-09,Regular Air,35,Texas,64.65
0.69,Corpus Christi,177,Brent Walters,Small Business,0.09,1,2012-05-20,90828,Medium,78415,0.38,Office Supplies,Small Box,GBC DocuBind P50 Personal Binding Machine,Binders and Binder Accessories,530.5203,13,Central,Central,25046,768.87,2012-05-22,Regular Air,11.55,Texas,63.98
-0.980949493,Corpus Christi,177,Brent Walters,Small Business,0.07,1,2013-02-01,90829,High,78415,0.35,Office Supplies,Small Box,GBC VeloBinder Strips,Binders and Binder Accessories,-88.9525,12,Central,Central,26129,90.68,2013-02-03,Regular Air,6.16,Texas,7.68
-0.073312151,Corpus Christi,177,Brent Walters,Small Business,0.05,1,2013-02-01,90829,High,78415,0.59,Technology,Small Box,2160i,Telephones and Communication,-38.071,3,Central,Central,26130,519.3,2013-02-03,Express Air,4.2,Texas,200.99
1.206313901,Colonial Heights,178,Sheryl Alexander,Small Business,0.08,1,2011-02-26,90826,Medium,23834,0.4,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,201.756,11,East & South,South,21911,167.25,2011-02-27,Regular Air,1.39,Virginia,15.74
0.029093622,Colonial Heights,178,Sheryl Alexander,Small Business,0.01,1,2011-02-26,90826,Medium,23834,0.55,Furniture,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Office Furnishings,2.34,8,East & South,South,21912,80.43,2011-02-28,Express Air,6.22,Virginia,9.65
0.490131457,Colonial Heights,178,Sheryl Alexander,Small Business,0.02,1,2013-06-06,90830,Medium,23834,0.37,Office Supplies,Small Box,Xerox 215,Paper,26.472,8,East & South,South,23304,54.01,2013-06-07,Regular Air,6.74,Virginia,6.48
-0.031041072,Colonial Heights,178,Sheryl Alexander,Small Business,0.1,1,2013-10-04,90831,Critical,23834,0.57,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,-35.574,21,East & South,South,20173,1146.03,2013-10-07,Express Air,3.5,Virginia,60.22
0.227238282,Colonial Heights,178,Sheryl Alexander,Small Business,0.05,1,2013-10-04,90831,Critical,23834,0.83,Office Supplies,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,130.0212,7,East & South,South,20174,572.18,2013-10-06,Regular Air,35,Virginia,80.98
-0.595964298,Colonial Heights,178,Sheryl Alexander,Small Business,0.07,1,2013-10-04,90831,Critical,23834,0.71,Furniture,Jumbo Box,Bevis Round Conference Room Tables and Bases,Tables,-446.0316,4,East & South,South,20175,748.42,2013-10-06,Delivery Truck,56.2,Virginia,179.29
0.69,Olathe,180,Harold Briggs,Consumer,0.03,1,2012-12-24,90783,Medium,66062,0.35,Office Supplies,Small Box,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,1456.8177,5,Central,Central,20077,2111.33,2012-12-24,Express Air,19.99,Kansas,420.98
0.349752637,Olathe,180,Harold Briggs,Consumer,0.09,1,2013-11-04,90784,High,66062,0.56,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Chairs & Chairmats,2004.43936,21,Central,Central,23315,5731.02,2013-11-04,Delivery Truck,48.8,Kansas,291.73
-0.075273408,Olathe,180,Harold Briggs,Consumer,0.07,1,2013-12-12,90785,Medium,66062,0.77,Furniture,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,-214.86192,21,Central,Central,22200,2854.42,2013-12-14,Delivery Truck,36.09,Kansas,140.98
-0.085261862,San Francisco,181,Wesley Waller,Small Business,0.02,1,2010-02-21,38087,Critical,94122,0.41,Technology,Small Box,Zoom V.92 USB External Faxmodem,Computer Peripherals,-76.89,18,West,West,5361,901.81,2010-02-21,Regular Air,19.99,California,49.99
-0.191596549,San Francisco,181,Wesley Waller,Corporate,0.07,1,2010-11-22,3585,High,94122,0.59,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,-35.75,116,West,West,522,186.59,2010-11-23,Regular Air,1.57,California,1.68
0.414330759,San Francisco,181,Wesley Waller,Small Business,0.02,1,2011-03-19,12643,Low,94122,0.39,Office Supplies,Wrap Bag,White GlueTop Scratch Pads,Paper,143.23,22,West,West,1768,345.69,2011-03-21,Regular Air,1.97,California,15.04
-0.733445468,San Francisco,181,Wesley Waller,Small Business,0.09,1,2011-11-03,23271,High,94122,0.4,Technology,Jumbo Drum,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Office Machines,-1748.3433,3,West,West,3250,2383.74,2011-11-04,Delivery Truck,55.3,California,808.49
